station_id,city,station_name,latitude,longitude,slots,empty_slots,free_bikes,station_location
32915794131e41a355ebee1ab9ad78fb,Bike Share Toronto,Clendenan Ave / Rowland St - SMART,43.66073,-79.47149,20,2,18,"43.660730, -79.471490"
2af03519040730b7df9ecaea677a1bdb,Bike Share Toronto,Martin Goodman Trail / Remembrance Dr,43.63121,-79.41414,26,0,26,"43.631210, -79.414140"
738cf12a45b36f443d7585aa9d55e3a9,Bike Share Toronto,Concord Ave / Bloor St W,43.66189,-79.42679,15,8,6,"43.661890, -79.426790"
1f5bb4fff3139fff3f927f1a4980dc1e,Bike Share Toronto,Gothic Ave / Quebec Ave,43.65389,-79.4675,19,18,1,"43.653890, -79.467500"
80b72e233168f3583180edfe5ec6fd01,Bike Share Toronto,Via Italia / Mackay Ave,43.676697,-79.445029,19,15,3,"43.676697, -79.445029"
3df6faa6bc73f93a672aa3e3004434f0,Bike Share Toronto,Rushton Rd / St Clair Ave W,43.68114,-79.4277,10,10,0,"43.681140, -79.427700"
8ab6f991fa3032ee2a20b1d34d50be01,Bike Share Toronto,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,16,2,14,"43.663148, -79.347938"
236729e04a979069b035a3070e608f6e,Bike Share Toronto,Gerrard St E / Leslie St,43.669813,-79.3335,22,14,8,"43.669813, -79.333500"
2800c972b83e435cecefcdb95078e435,Bike Share Toronto,Marilyn Bell Park Tennis Court,43.633537,-79.437461,27,9,17,"43.633537, -79.437461"
2c32c6a2dbfb666ee51150ce15e1b9a5,Bike Share Toronto,The Queensway at South Kingsway,43.63632,-79.47307,23,7,15,"43.636320, -79.473070"
9fa8f250a5b887af9cda8df6931f2eca,Bike Share Toronto,Merton St / Mount Pleasant Rd,43.697819,-79.38786,23,22,1,"43.697819, -79.387860"
c9395d274aa197587eb89f34e68e262a,Bike Share Toronto,Tyndall Ave / King St W - SMART,43.638426,-79.429142,16,3,13,"43.638426, -79.429142"
a3eb9012fe995bffeef3b7d02cfffbd1,Bike Share Toronto,College Park - Yonge St Entrance,43.65988,-79.38279,25,14,10,"43.659880, -79.382790"
39f55e6a94e610893f32c72f4601cdef,Bike Share Toronto,Bloor St W / Huron St,43.667023,-79.401805,27,6,21,"43.667023, -79.401805"
7c6f64117f740f5dc9114ebfb26a6247,Bike Share Toronto,Barton Ave / Howland Ave - SMART,43.66842,-79.410585,19,13,5,"43.668420, -79.410585"
d1bac3c8125c67909fa2e4a3cdf6b409,Bike Share Toronto,Keele St / Annette St,43.66402,-79.46418,15,13,2,"43.664020, -79.464180"
e7384509a60160b8e84403a3247255a5,Bike Share Toronto,Keele St / Vine Ave,43.66686,-79.46526,23,15,8,"43.666860, -79.465260"
56ff366ef56862dc34e4df414568d4b0,Bike Share Toronto,Howard St / Rose Ave,43.671278,-79.372127,19,1,18,"43.671278, -79.372127"
940aa4a33247df5ea989d1b07e125e5d,Bike Share Toronto,Little Norway Park,43.635023,-79.399505,22,8,14,"43.635023, -79.399505"
26edc0f88e4e012ab0d9930c725d5fba,Bike Share Toronto,Isabella St / Church St,43.66834,-79.38235,19,14,5,"43.668340, -79.382350"
21cff63a550f456e30a23efb4d8c3caf,Bike Share Toronto,University Ave / Armoury St,43.65263,-79.38766,23,21,2,"43.652630, -79.387660"
ef9dfe14fccf2237630ed9002c48fc3b,Bike Share Toronto,Lascelles Blvd / Eglinton Ave W,43.70547,-79.40355,19,8,11,"43.705470, -79.403550"
93727b82ed700768aa9695d49140f6b3,Bike Share Toronto,Polson Pier,43.641675,-79.354006,23,17,6,"43.641675, -79.354006"
f84773b4dcedcaea20de2c7e324d8c90,Bike Share Toronto,Dentonia Park,43.694341,-79.291416,23,10,13,"43.694341, -79.291416"
3d13e32b7336dbe2c6b2190df3ba8600,Bike Share Toronto,Lower Jarvis / Queens Quay E,43.64422,-79.36927,19,7,12,"43.644220, -79.369270"
009f180cf35ae1285733d98ccf058313,Bike Share Toronto,Summerhill Ave / Maclennan Ave,43.685924,-79.376304,11,10,1,"43.685924, -79.376304"
c452eea1e95d474e6f1b7ea545e79d1b,Bike Share Toronto,Queens Quay E / Lower Sherbourne St,43.645215,-79.364898,26,20,4,"43.645215, -79.364898"
1fe6812cc638f0e5080113daa9a7d77a,Bike Share Toronto,Wright Ave / Sorauren Ave - SMART,43.646677,-79.442741,18,2,16,"43.646677, -79.442741"
b4462a2daef20c76a3ff7c53326f10e4,Bike Share Toronto,Ellis Ave / The Queensway,43.63855,-79.46693,19,0,19,"43.638550, -79.466930"
1e83030210b6666f3fe29bade92f1181,Bike Share Toronto,High Park - Grenadier Cafe,43.645599,-79.4657123,11,6,5,"43.645599, -79.465712"
c102428e69ec84dd803fd2f51b8cfc83,Bike Share Toronto,Winona Dr / Davenport Rd,43.674923,-79.430465,11,7,4,"43.674923, -79.430465"
68185cf4a510f34c7dd396bb2fb7549a,Bike Share Toronto,Danforth Ave / Aldridge Ave,43.684758,-79.316767,11,10,1,"43.684758, -79.316767"
deb6cce4318ac072f72c4988efd9dbdf,Bike Share Toronto,Dundonald St / Church St,43.66663,-79.38148,36,12,23,"43.666630, -79.381480"
7f15a95a0104437a73d574be76cb4158,Bike Share Toronto,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,19,19,0,"43.685221, -79.294766"
263344f0b04caa421826eceaadd15697,Bike Share Toronto,Bathurst St/Queens Quay(Billy Bishop Airport),43.635492,-79.398253,35,23,10,"43.635492, -79.398253"
624be8411d63932754479f0b710eaa97,Bike Share Toronto,Queens Quay W / Lower Simcoe St,43.63951,-79.383717,19,9,9,"43.639510, -79.383717"
082fdb9cce172f916dde26cc3a543b69,Bike Share Toronto,Bremner Blvd / Rees St,43.641529,-79.386741,23,15,8,"43.641529, -79.386741"
26c9984a5ec1ea1e7edb7fafa8d1e6f7,Bike Share Toronto,King St W / Crawford St,43.6417852,-79.4131148,23,13,10,"43.641785, -79.413115"
d52672d5cddbb77befa3d5d448fc2534,Bike Share Toronto,Yonge St / Dundas Sq,43.655766,-79.3802,27,5,21,"43.655766, -79.380200"
735f71a11ab473f25860d7366582a5fa,Bike Share Toronto,St Clair Ave W / Winona Dr,43.680466,-79.432522,11,10,1,"43.680466, -79.432522"
6f5d2f1ea5a0702ceb169480117ac9fd,Bike Share Toronto,Bay St / Wellesley St W,43.664088,-79.387095,51,13,38,"43.664088, -79.387095"
9c5267129912b44d3d8c91094256f1e2,Bike Share Toronto,Humberside Grounds - SMART,43.65917,-79.46997,20,10,9,"43.659170, -79.469970"
22cedcbf1b4580a7995f4e15843bd2ef,Bike Share Toronto,Bloor St E / Huntley St - SMART,43.671535,-79.379173,16,16,0,"43.671535, -79.379173"
ed02403ba3e67b969a9d5e10742b7d5b,Bike Share Toronto,Wellington St W / York St,43.646734,-79.38301,23,10,13,"43.646734, -79.383010"
aeeb1fa2ea65f1492a523f0477de71d7,Bike Share Toronto,Dalton Rd / Bloor St W,43.6662942,-79.4066433,15,12,2,"43.666294, -79.406643"
a249bee44425dc2b5c2f384a00a59f33,Bike Share Toronto,Davenport Rd / Christie St,43.675278,-79.423889,27,10,17,"43.675278, -79.423889"
24de23035684fccb1f588c7161489075,Bike Share Toronto,King St W / Jordan St,43.648928,-79.378623,10,1,9,"43.648928, -79.378623"
f622ddb7efda3e9074e12ac16bc7fdd7,Bike Share Toronto,George St / King St E,43.6509552,-79.3707,15,9,6,"43.650955, -79.370700"
aa101867125c9cc13920e34d881f86b2,Bike Share Toronto,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,27,24,3,"43.715951, -79.351246"
6cdafdc1db0f73b22c3fd462fd984805,Bike Share Toronto,Woodbine Ave / Lake Shore Blvd E,43.665645,-79.304711,27,21,6,"43.665645, -79.304711"
1d827726987d707bbcd5562e02416b0e,Bike Share Toronto,King St W / Charlotte St,43.645572,-79.39399,23,8,15,"43.645572, -79.393990"
08d867cbed5f08addb01b714700eacf7,Bike Share Toronto,Jarvis St / Richmond St E,43.652777,-79.372637,19,7,10,"43.652777, -79.372637"
2d9b09d13ca6695d876ff08853469a24,Bike Share Toronto,Symington Ave / Dupont St,43.665538,-79.451263,15,11,4,"43.665538, -79.451263"
c9624aaf955b7fb236dcf2c8443c8fe9,Bike Share Toronto,King St E / Jarvis St,43.650325,-79.372287,25,13,11,"43.650325, -79.372287"
2d1d89a437dbc32634ba928744831860,Bike Share Toronto,Bay St / Bloor St W (East Side),43.66943,-79.38915,15,2,13,"43.669430, -79.389150"
179e575503c062aa31a47c6f67d492da,Bike Share Toronto,Bay St / Bloor St W (West Side),43.669244,-79.3894,19,3,16,"43.669244, -79.389400"
c627928483ecb6ae00b50fee53d608d0,Bike Share Toronto,Lonsdale Rd / Spadina Rd,43.688526,-79.412903,15,13,2,"43.688526, -79.412903"
ffc954e6f4228f59169c040483ebcc3a,Bike Share Toronto,Wells Hill Ave / St Clair Ave W,43.683351,-79.41562,15,14,1,"43.683351, -79.415620"
41b880ed1fe29761e25d4e3a492b563d,Bike Share Toronto,Dundas St E / George St,43.6574766,-79.373446,25,6,19,"43.657477, -79.373446"
c209afb99ac56fcd8f423e9365621ee7,Bike Share Toronto,Fleet St / Bathurst St,43.636611,-79.400042,23,1,19,"43.636611, -79.400042"
7f5ae543870ee8917aaa5022234c5e0b,Bike Share Toronto,Tecumseth St / Queen St W - SMART,43.646552,-79.406468,9,1,8,"43.646552, -79.406468"
045a7a6b973238dc76bc058e4f33f143,Bike Share Toronto,Wellington St W / Bay St,43.647259,-79.379878,27,15,11,"43.647259, -79.379878"
d00c14c6cffc4b0fb30239ec2410232c,Bike Share Toronto,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,16,16,0,"43.713524, -79.400162"
9c2e322a9d2bd1035e3f607f96152a98,Bike Share Toronto,King St E / Church St,43.65003919999999,-79.3733541,15,0,15,"43.650039, -79.373354"
0f4f8c9f5e6417a981fe793e43984158,Bike Share Toronto,Bay St / Albert St,43.653264,-79.382458,35,20,13,"43.653264, -79.382458"
03cb067499bb9bc86cf0c884edb403bc,Bike Share Toronto,Wellesley St W / Queen's Park Cres,43.663376,-79.392125,18,16,2,"43.663376, -79.392125"
1630e350724cc062ba0e77e103728eac,Bike Share Toronto,Bay St / College St (East Side),43.660439,-79.385525,19,9,9,"43.660439, -79.385525"
76ff77a0c8d2de7ff02ab1ce2b719e22,Bike Share Toronto,University Ave / College St (West),43.659226,-79.390213,11,11,0,"43.659226, -79.390213"
2f10b834460965288d419163586f3f89,Bike Share Toronto,University Ave / College St (East),43.65995,-79.38964,14,14,0,"43.659950, -79.389640"
8402cda81d70fbc893e5337366df8d58,Bike Share Toronto,Queen's Park Cres E / Grosvenor St - SMART,43.661803,-79.389682,12,8,4,"43.661803, -79.389682"
d54842ca6cc3a96c8ebbd4101c620e66,Bike Share Toronto,Bay St / College St (West Side) - SMART,43.660087,-79.385655,12,9,3,"43.660087, -79.385655"
1ac23b3d20ad003acf2f9b1f8a2f2f0b,Bike Share Toronto,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,17,6,10,"43.614669, -79.487315"
b24ec0083f9a6261ba6212d69cd28f2c,Bike Share Toronto,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,31,3,27,"43.626265, -79.476723"
50d8ed93a01d05c04298300fe52b5ac7,Bike Share Toronto,Lake Shore Blvd W / Colborne Lodge Dr,43.63771,-79.458173,27,1,25,"43.637710, -79.458173"
f897c08ea341fc832b7ca756cb0982ae,Bike Share Toronto,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,22,9,13,"43.639044, -79.476011"
0ebd7e4e7c35126cda830c1c67bb3241,Bike Share Toronto,St Clarens Ave / Shirley St,43.6486599,-79.4376413,15,7,8,"43.648660, -79.437641"
b8cb26c3827d563e60826e8d8ddb8865,Bike Share Toronto,Lisgar Park,43.6423847,-79.4240277,23,19,4,"43.642385, -79.424028"
f926e2b4fe4ff841a24b2ac4962e62bd,Bike Share Toronto,Bartlett Parkette,43.6702236,-79.4360232,23,12,11,"43.670224, -79.436023"
791f66f190e1848c7eeeaf8b937e304f,Bike Share Toronto,Sherbourne St N / Elm Ave,43.6752732,-79.3778458,23,1,20,"43.675273, -79.377846"
068f5330e49bd7236864c7cbf904813f,Bike Share Toronto,Walnut Ave / Queen St W,43.645469,-79.411084,16,5,11,"43.645469, -79.411084"
36c244827ed3bd3ee314ab1d2781db2a,Bike Share Toronto,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856,19,9,10,"43.688282, -79.425386"
91b75f5884eca61cded2a3da80a6dc2b,Bike Share Toronto,Palmerston Ave / Dundas St W,43.651603,-79.408346,23,17,5,"43.651603, -79.408346"
e6151e077a7d8141f6ae96e6223d12e9,Bike Share Toronto,541 Huron St - SMART,43.670206,-79.402643,19,5,13,"43.670206, -79.402643"
03b565f085260e768988cd216fbeeef4,Bike Share Toronto,Euclid Ave / Herrick St - SMART,43.661559,-79.413845,16,1,15,"43.661559, -79.413845"
34a94fc072487f4615b041d2b7a6c659,Bike Share Toronto,Baldwin St / Henry St,43.6560758,-79.393259,15,6,9,"43.656076, -79.393259"
2b2e280f715656fb630b59ec9a6d1e0c,Bike Share Toronto,Orde St / McCaul St,43.6580442,-79.3927404,15,14,0,"43.658044, -79.392740"
026bf7c2104a659ef0392f1c22bc6e17,Bike Share Toronto,Ross St / Cecil St - SMART,43.6568254,-79.3966159,18,3,15,"43.656825, -79.396616"
b7461d8effda846e2f78dfbee059c433,Bike Share Toronto,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,19,13,6,"43.592742, -79.540330"
f1bad47f1bca16159267c0ad3e50fb1a,Bike Share Toronto,Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768,19,3,16,"43.597082, -79.522768"
4d9f7ef78ba9859e04d259c1567d1d61,Bike Share Toronto,Windsor St / Newcastle St,43.6171635,-79.4971065,31,23,7,"43.617163, -79.497107"
1d5a56319adf364532940f86be71ce4b,Bike Share Toronto,Royal York Rd / Mimico Ave,43.612063,-79.496573,20,10,10,"43.612063, -79.496573"
0deaf45500eb93eeacff86adaafeb180,Bike Share Toronto,Berry Rd / Bell Manor Dr,43.63732,-79.489083,19,17,2,"43.637320, -79.489083"
4e5712234feb60f46fff461ab136e147,Bike Share Toronto,Humber College,43.5961692,-79.5160575,27,18,9,"43.596169, -79.516058"
8b49ce875b451df6dbe4fb4667acb3bd,Bike Share Toronto,Amos Waites Park,43.613606,-79.4883535,27,13,13,"43.613606, -79.488354"
d9d0c97c8f65e3fb4ebcd464a11f5522,Bike Share Toronto,Priscilla  Ave / Dundas St W,43.664665,-79.489385,23,8,15,"43.664665, -79.489385"
27b5be1cbbce21764b224e820c7f888c,Bike Share Toronto,Durie St / Dundas St W,43.665523,-79.484892,23,20,3,"43.665523, -79.484892"
600672c7f313e01de8bab00cbee9e7f4,Bike Share Toronto,St Clair Ave W / Castleton Ave,43.668496,-79.485426,19,7,12,"43.668496, -79.485426"
50dc0fcbc5a62a2cc676ada21ede905c,Bike Share Toronto,Weston Lions Park,43.698841,-79.519472,27,21,6,"43.698841, -79.519472"
6d6c301acbd12264042475dfd0e0e1e3,Bike Share Toronto,Annette St / Jane St,43.658574,-79.487246,15,14,1,"43.658574, -79.487246"
1e5bc0c0a2797265956ee948d6dcd49d,Bike Share Toronto,Jameson Ave / Queen St W,43.63985,-79.43703,27,7,20,"43.639850, -79.437030"
e933ad7ff4aae2c390d9f79c1043d657,Bike Share Toronto,Carlaw Ave / Dundas St E,43.665076,-79.341509,17,6,9,"43.665076, -79.341509"
c1704a7eebf0bff8016166d14fe130bd,Bike Share Toronto,Toronto Inukshuk Park,43.6323994,-79.40978179999999,47,22,24,"43.632399, -79.409782"
5bed66406f7431f8d4d8542d107225ea,Bike Share Toronto,Cosburn Ave / Durant Ave,43.6935477,-79.3301658,15,2,13,"43.693548, -79.330166"
124ed44b13876f8019e356d76ba645ee,Bike Share Toronto,Swansea Community Centre,43.6438036,-79.4770327,15,15,0,"43.643804, -79.477033"
12481528bb8d296c8bc4014306f36afd,Bike Share Toronto,Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,20,19,1,"43.652460, -79.413528"
5282337e262f025cee74afaf2659b223,Bike Share Toronto,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001,15,8,7,"43.654852, -79.353977"
125e730a6da5714af8567ae352485337,Bike Share Toronto,The Queensway / High St,43.630874,-79.482407,23,9,14,"43.630874, -79.482407"
0b153cb4fe7873b109e3068cf99dbf74,Bike Share Toronto,Symington Ave / Davenport Rd,43.6704403,-79.45328549999999,13,6,6,"43.670440, -79.453285"
fb3867774f8ac943a838fb13a41bd1b6,Bike Share Toronto,Front St E / Bayview Avenue,43.6535,-79.354068,22,10,11,"43.653500, -79.354068"
8c4531a1d91e5583aff9759a5aedb46d,Bike Share Toronto,Oak St / Sumach St,43.6617908,-79.361515,27,5,21,"43.661791, -79.361515"
52028e6990a88dcf0aacffe1fbd5bf92,Bike Share Toronto,The Esplanade / Hahn Pl,43.649709,-79.364184,19,5,12,"43.649709, -79.364184"
4bb6659976fc4aaf5a141c488a405a00,Bike Share Toronto,439 Sherbourne St,43.666051,-79.374161,47,30,16,"43.666051, -79.374161"
f04359bb2878aa6d672474276e5017e4,Bike Share Toronto,Glebe Rd W / Yonge St,43.7005976,-79.397345,19,19,0,"43.700598, -79.397345"
9447917367c25ac832d404c1a4696615,Bike Share Toronto,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,15,12,2,"43.702967, -79.397907"
0b85c7861c4c48a4cd4fe140c913da57,Bike Share Toronto,Alvin Ave / St Clair Ave E,43.68871,-79.39264,19,18,1,"43.688710, -79.392640"
f0ef11b3bf1f1a2ab5d7a556fde038f6,Bike Share Toronto,Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942,22,19,3,"43.683470, -79.510894"
e228eced48bdb1f81b6b38456fdcad39,Bike Share Toronto,The Pond Rd / Sentinel Rd,43.7696262,-79.5025943,27,10,17,"43.769626, -79.502594"
71bf1ff10731929ec44b9dcce72edba6,Bike Share Toronto,Sentinel Rd / Finch Hydro Corridor,43.7641485,-79.5012809,27,15,10,"43.764148, -79.501281"
6a4d3e7625cc41d49674986b994fc5e1,Bike Share Toronto,Finch West Subway Station,43.76521,-79.491281,23,21,1,"43.765210, -79.491281"
bf413030081fe6f86c21b6412f4e4e1a,Bike Share Toronto,Dufferin St / Finch Hydro Recreational Trail,43.7724019,-79.4675395,19,18,1,"43.772402, -79.467540"
cfcbfa258711beff217aa9d929a3a3ea,Bike Share Toronto,G Ross Lord Park,43.7781116,-79.467963,19,14,5,"43.778112, -79.467963"
7a86196b811f1b13212052f5cd37e692,Bike Share Toronto,Elwood Blvd / Avenue Rd,43.707049,-79.40966,23,23,0,"43.707049, -79.409660"
2c429e9e841e213f875d2116cfab30e9,Bike Share Toronto,Roehampton Ave / Bayview Ave,43.711751,-79.378615,27,18,9,"43.711751, -79.378615"
482006b8f83e7802372448cd4dbd463d,Bike Share Toronto,Teddington Park Ave,43.732975,-79.40401,15,14,1,"43.732975, -79.404010"
b3ac9ac4dba9aff36e24ba60b6171308,Bike Share Toronto,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,20,8,12,"43.660274, -79.398049"
7978548b201c5c5ab2421bc2906bc446,Bike Share Toronto,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,19,12,7,"43.699281, -79.318802"
65aefd1c1484ebd15a7827285971734e,Bike Share Toronto,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,19,14,5,"43.696631, -79.297436"
14971ec1c8aa07165b67710a2afb84c2,Bike Share Toronto,Queen St W / John St,43.650077,-79.391291,23,4,19,"43.650077, -79.391291"
812af6af42e905fac0cafcf05146f3ba,Bike Share Toronto,Fairmount Park,43.6765897,-79.3163022,19,5,14,"43.676590, -79.316302"
165388972f43146138b4f5180eead75a,Bike Share Toronto,Richmond St W / York St,43.650745,-79.383633,17,2,15,"43.650745, -79.383633"
3b0ffacf6f626924fb61b0d6d578561a,Bike Share Toronto,Sunnybrook Park,43.720233,-79.362092,27,22,5,"43.720233, -79.362092"
3dccd3e0582902632ace3ada9481abb0,Bike Share Toronto,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,19,18,1,"43.692682, -79.441042"
cca065ea85fe108c99c68759adf859ee,Bike Share Toronto,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,14,13,1,"43.704196, -79.409447"
78a43fc13829a61f8db0c57c96572266,Bike Share Toronto,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,15,15,0,"43.707869, -79.392480"
e4d76b13daa3859403326b474684159d,Bike Share Toronto,Marie Curtis Park,43.5880774,-79.5432067,23,5,18,"43.588077, -79.543207"
4a491c94c9b46d3b7927b72a3bad0ab6,Bike Share Toronto,Guildwood GO Station (South),43.754978,-79.1971289,11,4,7,"43.754978, -79.197129"
0c49d15e80cceca5feb5a2bc84ddc2f5,Bike Share Toronto,Chorley Park - SMART,43.6856,-79.3718,20,13,6,"43.685600, -79.371800"
937a6d6b325ab59d5e0047f4b8eeb0ac,Bike Share Toronto,Cherry Beach,43.637764,-79.345359,49,38,9,"43.637764, -79.345359"
30c56fdec4d36ab0124297d6f0101490,Bike Share Toronto,Spadina Ave / Harbord St - SMART,43.6629228,-79.4018451,36,14,22,"43.662923, -79.401845"
4a1203492305451d3154777c392532f3,Bike Share Toronto,Ursula Franklin St / St. George St - SMART,43.660296,-79.397107,16,5,11,"43.660296, -79.397107"
07c0bbd2b5c108bacb3a32250af2a076,Bike Share Toronto,Rouge Hill GO Station,43.7805505,-79.1301203,25,25,0,"43.780550, -79.130120"
a70fe5dd2fa91d6c13d66b5415e9740e,Bike Share Toronto,Colonel Danforth Park,43.7777114,-79.1659711,19,17,2,"43.777711, -79.165971"
254006acb0d0299f535d3723f656ae67,Bike Share Toronto,Morningside Park (Highland Creek Trail),43.779353,-79.193023,23,22,0,"43.779353, -79.193023"
93699b431ac46c9e98b3b1c74cda8e95,Bike Share Toronto,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,19,13,6,"43.747854, -79.199327"
a3860ef7a1996bfe83863f7086adb77b,Bike Share Toronto,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,19,15,4,"43.756168, -79.202669"
8bd81a9fcb43f04a9b8f80996312e61e,Bike Share Toronto,Twelfth St / Thirteenth St,43.6002896,-79.5108692,22,10,11,"43.600290, -79.510869"
ae8f902126cc9ad8f145c66ac996501b,Bike Share Toronto,Florence Gell Park,43.6615467,-79.498398,15,10,5,"43.661547, -79.498398"
c5db2e6382e20bec3e404aaf7ea89ccb,Bike Share Toronto,Wallace Ave / Pauline Ave,43.6632257,-79.4397052,17,13,3,"43.663226, -79.439705"
d747893c66003f215b8502161eb40f5e,Bike Share Toronto,Kingston Rd / Beech Ave,43.680095,-79.291714,15,11,4,"43.680095, -79.291714"
0153756b9e136b96e730aaa2f048227f,Bike Share Toronto,Victoria Park Ave / Danforth Ave,43.691468,-79.288619,19,18,1,"43.691468, -79.288619"
ded51d399ed59c94c0a464202fc09fe0,Bike Share Toronto,Union Station,43.645609,-79.380386,43,23,19,"43.645609, -79.380386"
b5012608da25a66be2fe79465186ff62,Bike Share Toronto,Hayter St / Laplante Ave,43.6591666666667,-79.3855555555556,23,2,21,"43.659167, -79.385556"
033dd75f330fec10400341177c68036e,Bike Share Toronto,Seaton St / Dundas St E - SMART,43.658777,-79.369596,32,26,6,"43.658777, -79.369596"
080c6cc1f827d976fd75f9ccf53db95c,Bike Share Toronto,Lundy Ave / Etienne Brule Park,43.6625395,-79.5030161,15,3,12,"43.662540, -79.503016"
5f02574f10f8ec2871df512546cf6f65,Bike Share Toronto,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305,17,17,0,"43.700402, -79.427531"
3e8872d5357f08ebd702863ab04e913e,Bike Share Toronto,Torresdale Ave / Antibes Dr,43.77953,-79.45233,15,11,3,"43.779530, -79.452330"
126121fbcccd20a50c8bd94206c7d81b,Bike Share Toronto,Esther Shiner Stadium,43.7774374,-79.4447096,23,10,13,"43.777437, -79.444710"
a2e02c044b1d003adb0993f8da78ee58,Bike Share Toronto,St. George St / Hoskin Ave,43.6637403,-79.39806449999999,15,11,3,"43.663740, -79.398064"
70222e00b684e247dd3f982cfb268e2e,Bike Share Toronto,Fleming Cres / Bayview Ave,43.707045,-79.375437,15,14,0,"43.707045, -79.375437"
af8ef901117705bf69e591e81d28a15f,Bike Share Toronto,King St E / Victoria St,43.6495789,-79.3762096,19,10,9,"43.649579, -79.376210"
9ee0fa9e2c3afc338a74a6b49af02e41,Bike Share Toronto,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,16,15,1,"43.690903, -79.437503"
bcf5ea04f184984e5cbd8571527636ff,Bike Share Toronto,Adelaide St W / Strachan Ave,43.643253094827294,-79.41230469904167,15,5,10,"43.643253, -79.412305"
9c10c5f861261da626f9707ada4e8e04,Bike Share Toronto,Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867,19,3,15,"43.602990, -79.492687"
48a626ef3a6cfbbccdaea283ce5901c6,Bike Share Toronto,Runnymede Rd / Annette St,43.6596299,-79.4799176,15,8,6,"43.659630, -79.479918"
57f2fc67a917b973ca7f31a994e0c63a,Bike Share Toronto,Salem Ave / Bloor St W,43.6608333,-79.43166666666667,15,7,7,"43.660833, -79.431667"
8ef3bc5ab6805d2c5411023f4318d778,Bike Share Toronto,Dufferin St / Bloor St W,43.66083333333333,-79.43583333333333,22,21,1,"43.660833, -79.435833"
407c8fc47ef8f822af020375a4f7dc79,Bike Share Toronto,Davisville Ave / Pailton Cres,43.69933,-79.39199,19,18,1,"43.699330, -79.391990"
3afcafcea065abef8dd2beafcb78c7bd,Bike Share Toronto,High Park Ave / Dundas St W,43.6653032,-79.4701178,15,7,8,"43.665303, -79.470118"
e6588e3838b256ab32f9b7db54be5a66,Bike Share Toronto,Judson St / Royal York Rd,43.6162721,-79.4990363,19,13,6,"43.616272, -79.499036"
b29cba584424066f83f374b2c3fe1780,Bike Share Toronto,Wilket Creek Park,43.720645,-79.355474,27,13,14,"43.720645, -79.355474"
87722dd793400f7a61a96a59b9133e4f,Bike Share Toronto,Annette St / Dundas St W,43.6641174,-79.4588522,15,15,0,"43.664117, -79.458852"
d6d49f7d4ddb2cd466938a1b424c1412,Bike Share Toronto,Noble St / Queen St W,43.6424558,-79.4296346,15,3,12,"43.642456, -79.429635"
51987cd2ab0d05eeb2f79bcb596e348b,Bike Share Toronto,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176,19,18,0,"43.695449, -79.402618"
b20ef84c05107095581cdd50b2bb4a2c,Bike Share Toronto,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901,15,9,6,"43.685081, -79.314990"
c4a01864ecb66e9b1ee3023d3205a281,Bike Share Toronto,Langford Ave / Danforth Ave - SMART,43.6800218,-79.3405681,16,12,4,"43.680022, -79.340568"
3c7236f4a281b569b57f40c0bf29c4ca,Bike Share Toronto,University of Toronto Scarborough,43.7842419,-79.1849889,16,16,0,"43.784242, -79.184989"
df0ee6e75eb32441818a11d990fa844a,Bike Share Toronto,190 Queens Quay E,43.6451308,-79.36536439999999,15,11,3,"43.645131, -79.365364"
85057ad3c01264f6156b498b79127be3,Bike Share Toronto,324 Cherry St,43.6482995,-79.3552533,19,18,1,"43.648300, -79.355253"
9703f67f16a349591949e76da3714b61,Bike Share Toronto,Elm St/ University Ave (East Side),43.65637299999999,-79.38781039999999,17,6,11,"43.656373, -79.387810"
7dca1895f7959f80ebcfda3226669c97,Bike Share Toronto,Walton St / Elizabeth St - SMART,43.657838,-79.38631,20,7,13,"43.657838, -79.386310"
